ORG_ID,ORG_NAME,ORG_INDUSTRY
7096,La Gloria Pharmacy,Retail 
7097,Saint Louis University,Educational 
7098,Amaru Bolivia,Administrative 
7099,New York City Health and Hospital Corporation,Healthcare 
7100,Rhode Island Blood Center,Healthcare 
7101,Sutter Gould Medical Foundation,Healthcare 
7102,Wrigley Field,Accomodation 
7103,Central Dermatology Center,Healthcare 
7104,Several Unnamed LEA,Public 
7105,Centrelink,Public 
7106,Social Worker,Healthcare 
7107,Mount Sinai Medical Center,Healthcare 
7108,National Armed Forces of the Bolivarian Republic of Venezuela,Public 
7109,Harbor Freight Tools,Retail 
7110,Tallahassee Memorial HealthCare,Healthcare 
7111,Sierra View District Hospital,Healthcare 
7112,Cogent Healthcare,Healthcare 
7113,Zilveren Kruis,Finance 
7114,Jawbone,Trade 
7115,Bon Secours St. Francis Health System,Healthcare 
7116,Hogan Services Inc. Health Care Premium Plan,Finance 
7117,Bow Valley College,Educational 
7118,"DC Sports, Inc.",Trade 
7119,Beachbody,Retail 
7120,"Gotickets, Inc.",Entertainment 
7121,Alberta Children's Hospital,Healthcare 
7122,United States Department of Veterans Affairs,Public 
7123,Pointe Coupee General,Healthcare 
7124,Pinkerton Government Services,Administrative 
7125,"Sunview Vineyards of California, Inc.",Agriculture 
7126,United States Department of Veterans Affairs,Public 
7127,United States Department of Veterans Affairs,Public 
7128,United States Department of Veterans Affairs,Public 
7129,Tewksbury Hospital ,Healthcare 
7130,NA,Healthcare 
7131,Aetna,Finance 
7132,United States Department of Veterans Affairs,Public 
7133,United States Department of Veterans Affairs,Public 
7134,United States Department of Veterans Affairs,Public 
7135,Montefiore Medical Center,Healthcare 
7136,Ysgol Sant Dunawd School,Educational 
7137,Tampa Bay Surgery Center ,Healthcare 
7138,Government of the Phillippines,Public 
7139,nychiefs.org,Other Services 
7140,Central Bank,Finance 
7141,Bridgehampton National Bank,Finance 
7142,Foundation Medical Partners,Healthcare 
7143,Experian,Administrative 
7144,Sport and Spine Rehab,Healthcare 
7145,Works Bakery Cafe,Accomodation 
7146,Bell Helicopter Training Academy,Educational 
7147,NA,Information 
7148,United States Department of Veterans Affairs,Public 
7149,Pacific Grove Police Department,Public 
7150,NA,Information 
7151,Seton Family of Hospitals,Healthcare 
7152,United States Department of Veterans Affairs,Public 
7153,Veterans Health Administration,Unknown
7154,United States Department of Veterans Affairs,Public 
7155,Huntington Retina Center,Healthcare 
7156,Auckland District Health Board,Public 
7157,unnamed movie theater,Information 
7158,Madvapes,Administrative 
7159,Valley National Bancorp,Finance 
7160,Valero Energy Corp,Unknown
7161,Rite Aid Corporation,Retail 
7162,GE Capital Retail Bank (GECRB),Finance 
7163,Elliot J. Martin Chiropractic,Healthcare 
7164,Banner Health,Healthcare 
7165,White House,Public 
7166,Community Health Plan of Washington,Finance 
7167,Memorial Sloan-Kettering Cancer Center,Healthcare 
7168,Henry Ford Health System,Healthcare 
7169,Sun Trust Bank,Finance 
7170,United States Department of Veterans Affairs,Public 
7171,United States Department of Veterans Affairs,Public 
7172,United States Department of Veterans Affairs,Public 
7173,Mineralogy,Mining 
7174,United States Department of Veterans Affairs,Public 
7175,BeautifulPeople.com,Other Services 
7176,"Fidelity Investments Institutional Services Company, Inc",Finance 
7177,Verizon,Information 
7178,Treasure Coast Lexus,Retail 
7179,Prince Albert Parkland Health,Healthcare 
7180,AVEGID,Other Services 
7181,National American University,Educational 
7182,City of Milwaukee,Public 
7183,Cyberoam,Professional 
7184,Gold Coast City Council,Public 
7185,MagnaGamer,Information 
7186,Mercy Health Systems,Healthcare 
7187,Facebook Inc,Information 
7188,Leet.cc,Information 
7189,Health Canada,Healthcare 
7190,Medical College of Wisconsin,Educational 
7191,"Cumberland Gastroenterology, P.S.C.",Healthcare 
7192,Laser & Dermatologic Surgery Center,Healthcare 
7193,University of Florida,Educational 
7194,Hootsuite Media,Information 
7195,London and Middlesex Health Unit,Healthcare 
7196,Citi Prepaid Services,Finance 
7197,Jewish Hospital,Healthcare 
7198,"Samaritan Health Services, Inc",Administrative 
7199,"Community Hospital of Upland, PA",Healthcare 
7200,Suddenlink Communications,Information 
7201,United States Department of Veterans Affairs,Public 
7202,RS McColl,Retail 
7203,"OCS America, Inc.",Administrative 
7204,Osceola County,Public 
7205,"Child, Youth and Family Services",Public 
7206,Akron General Medical Center,Healthcare 
7207,CVS ,Retail 
7208,Sachem School district,Educational 
7209,Georgetown University Hospital,Healthcare 
7210,City of New York Fire Department,Public 
7211,HN Honduras Ministry of Industry and Trade,Public 
7212,"University Urology, P.C.",Healthcare 
7213,Eastern Health Authority,Healthcare 
7214,United States Department of Veterans Affairs,Public 
7215,UN Climate Change,Public 
7216,City of Hope National Medical Center,Healthcare 
7217,Mount Sinai Beth Israel Senior Health Center,Healthcare 
7218,Kentucky Workers' Compensation Fund,Finance 
7219,Commanche County Memorial Hospital,Healthcare 
7220,College of the Desert,Other Services 
7221,North Atlantic Treaty Organization,Other Services 
7222,Schnuck Markets Inc.,Retail 
7223,mu-43.com,Information 
7224,Bayside bank,Finance 
7225,Ayudando Guardians Inc,Healthcare 
7226,Health Services for Children with Special Needs,Healthcare 
7227,State of Alabama,Public 
7228,Molina Healthcare,Healthcare 
7229,ElectraCard Services,Professional 
7230,LABusinessConnect.com,Information 
7231,Bay of Plenty District Health Board,Public 
7232,National Security Agency,Professional 
7233,Our Lady of Peace Hospital,Healthcare 
7234,Wyoming Department of Health,Public 
7235,American Bank of Texas,Finance 
7236,Health Resources of Arkansas,Healthcare 
7237,NA,Public 
7238,United States Department of Veterans Affairs,Public 
7239,United States Department of Veterans Affairs,Public 
7240,Avanti Markets,Professional 
7241,United States Department of Veterans Affairs,Public 
7242,Whaleoil (Cameron Slater),Unknown
7243,United States Department of Veterans Affairs,Public 
7244,"Income and Capital Growth Strategies, Inc",Professional 
7245,Apple,Trade 
7246,"United Shore Financial Services, LLC",Finance 
7247,Atlantic Marine Construction Company,Manufacturing 
7248,Factory RV Surplus,Retail 
7249,Health Care for All,Other Services 
7250,Sanrio Co Ltd,Manufacturing 
7251,Briggs Stratton Corporation,Manufacturing 
7252,Webdeveloper Ecommerce,Professional 
7253,Shell,Retail 
7254,Loma Linda University Health Care,Healthcare 
7255,Mercy Health Services,Healthcare 
7256,United States Department of Veterans Affairs,Public 
7257,Rogue Federal Credit Union,Finance 
7258,United States Department of Veterans Affairs,Public 
7259,Keenan & Associates,Finance 
7260,United States Department of Veterans Affairs,Public 
7261,Amazon,Retail 
7262,Santa Barbara County Public Health Department,Public 
7263,University of Michigan Health System,Other Services 
7264,Japan Pension Service,Finance 
7265,Lawrence Memorial Hospital,Healthcare 
7266,New Zealand Ministry of Justice,Public 
7267,United States Department of Veterans Affairs,Public 
7268,United States Department of Veterans Affairs,Public 
7269,United States Department of Veterans Affairs,Public 
7270,Puerto Rico Department of Health,Public 
7271,Educational Credit Management Corporation,Finance 
7272,Ault Chiropractic Center,Healthcare 
7273,Integrity Oncology,Healthcare 
7274,Lightspeed,Information 
7275,Diagnostics For You,Healthcare 
7276,New England Healthcare Exchange Network,Information 
7277,Vertecto Transaction Services,Finance 
7278,Tribune Co.,Information 
7279,VA Long Beach Healthcare System,Healthcare 
7280,BTC-E,Finance 
7281,Methodist Hospital,Healthcare 
7282,Center for Neurosciences,Administrative 
7283,Bashas' Inc.,Retail 
7284,MyFreedom Smokes,Retail 
7285,Internal Revenue Service,Public 
7286,US National Security Agency (NSA),Public 
7287,Blaine Chiropractic Center,Healthcare 
7288,St. Elizabeth's Medical Center,Healthcare 
7289,Law Firm in British Columbia,Professional 
7290,Korean Air,Transportation 
7291,Ashley and Gray DDS,Healthcare 
7292,United States Department of Veterans Affairs,Public 
7293,Children and Youth Services,Public 
7294,North Los Angeles County Regional Center,Public 
7295,Efficient Services Escrow Group,Real Estate 
7296,SunTrust Banks Inc,Finance 
7297,North Dakota Department of Mineral Resources,Mining 
7298,Sutter Physician Services,Professional 
7299,Medicap Pharmacy,Retail 
7300,ANZ Bank,Finance 
7301,Stoke City Council,Public 
7302,United States Department of Veterans Affairs,Public 
7303,Dai Nippon Printing Co Ltd,Manufacturing 
7304,Kaiser Permanente,Healthcare 
7305,VZ Government,Public 
7306,Daily Mail,Information 
7307,Foxtons,Real Estate 
7308,State Farm Insurance,Finance 
7309,Highlands-Cashiers Hospital,Healthcare 
7310,Medical Oncology Hematology Consultants,Healthcare 
7311,Clay County Hospital,Healthcare 
7312,ManagedMed Inc.,Healthcare 
7313,"OMNI Community Credit Union,",Finance 
7314,Health and Human Services Agency,Healthcare 
7315,University of Houston for UH College of Optometry,Educational 
7316,Unknown,Unknown
7317,Kaiser Permante,Unknown
7318,Aberdeen City Council,Public 
7319,WESTERN HEALTH AND SOCIAL CARE TRUST,Healthcare 
7320,Bank of America,Unknown
7321,Plymouth Hospitals NHS Trust,Healthcare 
7322,Sinai Medical Center of Jersey City LLC,Healthcare 
7323,"Executive Accounting Services, Inc.",Professional 
7324,United States Department of Veterans Affairs,Public 
7325,"Abrham Tekola, M.D.,INC",Healthcare 
7326,Dudley Group NHS Foundation Trust,Healthcare 
7327,United States Department of Veterans Affairs,Public 
7328,Townhall Enterprises,Professional 
7329,Alabama Police Department,Public 
7330,Rainbow Hospice and Palliative Care,Healthcare 
7331,Metropolitan Hospital Center,Healthcare 
7332,VA North Texas Health Care System,Healthcare 
7333,"United Natural Foods, Inc.",Trade 
7334,Blue Ridge Surgery Center,Healthcare 
7335,unknown non profit,Information 
7336,Sacremento Regional Transit,Transportation 
7337,State of Florida Department of Economic Opportunity,Public 
7338,Neiman Marcus Group LTD Inc.,Retail 
7339,Unknown,Accomodation 
7340,Sage,Professional 
7341,Kiwibank,Finance 
7342,Penn Jersey Convenience Store,Retail 
7343,US Missile Defense Agency,Professional 
7344,Citizenâ€™s National Bank ,Finance 
7345,"""ybs-bank.com"" a Malaysian imitation of the real Yorkshire Bank website",Unknown
7346,"Tweetdeck, Inc.",Information 
7347,Hunter United Credit Union,Finance 
7348,County of Los Angeles,Public 
7349,BP Gas Station,Retail 
7350,City of Hope Hospital,Healthcare 
7351,Cape Breton school ,Educational 
7352,Southern District Health Board,Healthcare 
7353,"MDwise, Inc.",Finance 
7354,Hospice Palliative Care of Alamance-Caswell,Healthcare 
7355,Saint Agnes Medical Center,Healthcare 
7356,Target Corp,Retail 
7357,"QCA Health Plan, Inc.",Finance 
7358,David Digiallorenzo DMD,Healthcare 
7359,North Lincoln County Community Health Center Clinic,Healthcare 
7360,"7-ELEVEN, INC.",Retail 
7361,United States Department of Veterans Affairs,Public 
7362,China Internet Network Information Center,Information 
7363,Humana Inc.,Finance 
7364,United States Department of Veterans Affairs,Public 
7365,United States Department of Veterans Affairs,Public 
7366,United States Department of Veterans Affairs,Public 
7367,Bank Muscat,Finance 
7368,United States Department of Veterans Affairs,Public 
7369,General Agencies Welfare Benefits Program,Finance 
7370,Visa Inc,Finance 
7371,Health Sciences North,Healthcare 
7372,Rocky Mountain Health Care Services,Healthcare 
7373,Bank of America Corporation,Finance 
7374,TRW,Administrative 
7375,Wick and Trautwein,Professional 
7376,NA,Public 
7377,THE GREEN MOUNTAIN CLUB INC,Other Services 
7378,Ottawa Hospital,Healthcare 
7379,Indiana University Medical Group,Healthcare 
7380,Cambridgeshire and Peterborough NHS Foundation Trust,Healthcare 
7381,National Health Service,Healthcare 
7382,Halifax Bank,Finance 
7383,St. Vincent Hospital - Indianapolis,Healthcare 
7384,Canadian Naval Intelligence,Public 
7385,Metro Community Provider Network,Healthcare 
7386,Tewksbury Public Schools,Educational 
7387,Fifth Third Bancorp,Finance 
7388,Oklahoma Pain and Rehab,Healthcare 
7389,Department of Veterans' Affairs,Public 
7390,Ulysses Acquisitions Inc,Healthcare 
7391,Butler University,Educational 
7392,NBC Sports,Information 
7393,United States Department of Veterans Affairs,Public 
7394,Walgreen Co,Retail 
7395,Jefferson Davis Community College,Educational 
7396,BEL Incorporated,Retail 
7397,United States Department of Veterans Affairs,Public 
7398,Minnesota Department of Natural Resources,Public 
7399,Federal Communications Commission,Public 
7400,NA,Utilities 
7401,University of Pittsburgh Medical Center,Healthcare 
7402,Logica,Professional 
7403,Davis Hospital,Healthcare 
7404,Walgreen Co,Retail 
7405,Heartland Dental,Healthcare 
7406,US Department of the Navy,Public 
7407,York Academy of Surgery,Healthcare 
7408,UA Ukraine telecommunication systems,Information 
7409,University of Iowa,Educational 
7410,United States Department of Veterans Affairs,Public 
7411,"Steven A. Goldman, MD Inc.",Healthcare 
7412,Circle K,Retail 
7413,LSU Health,Administrative 
7414,United States Department of Veterans Affairs,Public 
7415,Boomerang Rentals,Real Estate 
7416,Young Women's Christian Association Retirement Fund,Finance 
7417,United States Department of Veterans Affairs,Public 
7418,Mizado Cocina Restaurant,Accomodation 
7419,Ebay,Retail 
7420,Yesco,Manufacturing 
7421,Wyndham Vacation Ownership,Administrative 
7422,Meritus Medical Center,Healthcare 
7423,Sharper Future,Healthcare 
7424,"Boca Raton Regional Hospital, Inc.",Healthcare 
7425,West Yorkshire Police Department,Public 
7426,Queen Elizabeth Hospital,Healthcare 
7427,University Health System,Educational 
7428,"Injury Rehab Specialists of Lou., PLLC",Healthcare 
7429,North Carolina Baptist Hospital,Other Services 
7430,Lasair Aesthetic Health,Healthcare 
7431,Miami VA Healthcare System,Healthcare 
7432,Dr. Samuel Kim,Healthcare 
7433,Crunchyroll,Information 
7434,AU eHealth Record System,Professional 
7435,Presbyterian Anesthesia Associates,Healthcare 
7436,Holston Valley Medical Center,Healthcare 
7437,Baber Psychiatric Group,Healthcare 
7438,Dialogic Inc,Manufacturing 
7439,Musgrove Park Hospital,Healthcare 
7440,"Pediatric and Adult Allergy, PC",Healthcare 
7441,Gas Station,Retail 
7442,Residents Property Tax and Rent Refund Circuit Breaker Program,Public 
7443,First Republic Bank,Finance 
7444,New York City Metropolitan Transportation Authority,Transportation 
7445,Turkey's Telecommunications Directorate,Unknown
7446,"Pfizer, Inc.",Manufacturing 
7447,City of Baltimore,Public 
7448,Central City Concern,Administrative 
7449,Federal Emergency Management Agency,Public 
7450,Lewis-Clark State College,Educational 
7451,NA,Utilities 
7452,United States Department of Veterans Affairs,Public 
7453,Cotton Traders,Retail 
7454,United States Department of Veterans Affairs,Public 
7455,CPPS,Information 
7456,Town of North Franklin,Public 
7457,Milford Regional Medical Center,Healthcare 
7458,"Roy E. Gondo, MD",Healthcare 
7459,Metropolitan Police Service,Public 
7460,"Seven Counties Services, Inc.",Other Services 
7461,Dropbox,Information 
7462,Texas Board of Professional Land Surveying,Public 
